DateTime;AirTemperature;ComfortTemperature;RelativeHumidity;WindSpeed;WindDirection;WWCode;EffectiveCloudCover;Generation
16.01.2019 03:00;-0,5;-3,7;85,1;2,6;230;71;7,6;0,000008
16.01.2019 04:00;-0,7;-0,7;86,3;1,5;220;22;4,5;0
16.01.2019 05:00;0;-4;66,5;3,6;340;;4,5;0
16.01.2019 06:00;-0,3;-3,5;66,4;2,6;290;2;5,7;0,000008
16.01.2019 07:00;-0,4;-3,1;61,5;2,1;350;;5,5;0,2951462
16.01.2019 08:00;-0,7;-0,7;61,5;1,5;10;;5,5;3,5210228
16.01.2019 09:00;-0,9;-5,1;57,3;3,6;10;2;6,6;12,9385233
16.01.2019 10:00;-0,8;-0,8;58,2;1,5;360;;5,5;24,5761044
16.01.2019 11:00;-0,2;-2,8;58,4;2,1;360;;5,5;38,9038406
16.01.2019 12:00;0;0;54,1;1,5;20;;7,1;53,3204196
16.01.2019 13:00;0,1;-2,5;57,1;2,1;20;;5,5;77,9957262
16.01.2019 14:00;0,8;0,7;58,2;1,5;20;;5,5;99,2698738
16.01.2019 15:00;0,6;-2,4;57,2;2,6;330;;5,7;85,5375712
16.01.2019 16:00;0,4;-3,5;53,3;3,6;330;;4,5;43,3336208
16.01.2019 17:00;-0,6;-5,1;53,1;4,1;310;;4,5;6,3249064
16.01.2019 18:00;-1,3;-5,6;56,3;3,6;300;;5,7;0,000008
16.01.2019 19:00;-1,9;-1,9;55,2;1;240;;4,5;0
16.01.2019 20:00;-2,5;-6,6;53,4;3,1;310;;4,5;0
16.01.2019 21:00;-2,9;-6;57,2;2,1;320;;5,7;0,000008
16.01.2019 22:00;-3,4;-3,4;63,2;1,5;200;;3;0
16.01.2019 23:00;-3,4;-3,4;69,4;1,5;220;;5;0
17.01.2019 00:00;-3,4;-3,4;72,7;1,5;210;;4,4;0,000008
17.01.2019 01:00;-3,1;-6,2;66,3;2,1;250;;4;0
17.01.2019 02:00;-3,3;-3,3;69,4;1,5;220;;2;0,000008
17.01.2019 03:00;-3,3;-6,4;72,2;2,1;250;;3,3;0,0000431
17.01.2019 04:00;-3,3;-3,3;79,1;1,5;210;71;0;0
17.01.2019 05:00;-3,4;-3,4;83,5;1,5;210;22;4;0,000008
17.01.2019 06:00;-3,8;-3,8;85,3;1;180;2;3,5;0,001725
17.01.2019 07:00;-3,3;-3,3;86,1;1;180;71;4,5;1,6755664
17.01.2019 08:00;-2,6;-5,6;85,5;2,1;230;70;5,5;15,6467749
17.01.2019 09:00;-2,4;-2,4;85,5;1,5;220;70;7,3;50,6225041
17.01.2019 10:00;-1,8;-1,8;84,9;1,5;230;70;6;93,3061151
17.01.2019 11:00;-1,4;-1,4;85;1,5;200;70;6;120,3388345
17.01.2019 12:00;-0,9;-3,6;84,4;2,1;210;70;6,6;139,6235402
17.01.2019 13:00;0;-3,1;79,1;2,6;210;70;6;141,1962742
17.01.2019 14:00;0,8;-1,7;75,2;2,1;240;70;6;127,7449788
17.01.2019 15:00;0,9;-2,1;75,2;2,6;240;22;6,2;99,4555762
17.01.2019 16:00;1,7;-1,1;70,5;2,6;250;;3;40,387535
17.01.2019 17:00;1,2;-1,2;74,7;2,1;230;;5;6,3004302
17.01.2019 18:00;1;0,9;74,7;1,5;270;;5,2;0,000008
17.01.2019 19:00;0,7;0,6;76,3;1;250;;3,5;0
17.01.2019 20:00;0,6;0,5;77,4;0,5;220;;4;0
17.01.2019 21:00;0,3;0,3;81,5;1;220;;3,5;0,000008
17.01.2019 22:00;0;0;85,1;1;220;;4;0
17.01.2019 23:00;-0,5;-0,5;86,4;0,5;160;;4;0
18.01.2019 00:00;-0,6;-0,6;85,1;0,5;180;;2,6;0,000008
18.01.2019 01:00;-2,2;-2,2;90,1;1;40;;3;0
18.01.2019 02:00;-2,4;-2,4;92,2;1;50;;0;0
18.01.2019 03:00;-1,7;-1,7;90,8;0,5;70;10;0;0,000049
18.01.2019 04:00;-2,1;-2,1;92,2;1;190;10;0;0
18.01.2019 05:00;-1,8;-1,8;92,2;0,5;170;;0;0
18.01.2019 06:00;-2;-2;92,9;0,5;200;10;1,2;0,020708
18.01.2019 07:00;-1,8;-1,8;90,8;1;220;10;2,5;2,4037019
18.01.2019 08:00;-1,6;-1,6;90,2;0,5;140;10;3;19,2763393
18.01.2019 09:00;-1,4;-1,4;88,2;1,5;110;10;2;57,3840726
18.01.2019 10:00;-0,9;-0,9;85;1;140;10;6;94,0374341
18.01.2019 11:00;0,3;0,3;82,1;1;50;10;6;120,0365353
18.01.2019 12:00;1,1;1;76,4;1;40;10;5,7;135,3178882
18.01.2019 13:00;1,2;-1,2;75,2;2,1;160;;4,5;129,4110311
18.01.2019 14:00;1,3;-1,1;76,4;2,1;150;;4,5;118,7847794
18.01.2019 15:00;1,5;-1,4;75,3;2,6;120;10;3,5;89,8008357
18.01.2019 16:00;1,6;-0,7;74,2;2,1;150;;3;37,3378127
18.01.2019 17:00;0,8;-1,7;78,6;2,1;140;;3;5,2758135
18.01.2019 18:00;0,2;0,2;81,5;1,5;180;10;2,6;0,0000247
18.01.2019 19:00;0,1;0,1;81,5;1,5;150;;3;0
18.01.2019 20:00;0,2;0,2;80,3;1;150;;3;0
18.01.2019 21:00;0,2;0,2;79,1;0,5;170;;3,5;0,001718
18.01.2019 22:00;0,2;0,2;79,1;0,5;100;;7;0
18.01.2019 23:00;0;-3,1;78,5;2,6;140;;7;0,001725
19.01.2019 00:00;0;0;78,5;0,5;170;;6;0,000008
19.01.2019 01:00;-0,5;-0,5;81,4;1,5;130;;4;0
19.01.2019 02:00;-1,1;-1,1;84,4;0,5;170;;4;0,000008
19.01.2019 03:00;-1,4;-1,4;85;1,5;140;;3,5;0
19.01.2019 04:00;-1,6;-1,6;85;1;190;;3;0
19.01.2019 05:00;-1,4;-1,4;84,3;1;110;;0;0,000008
19.01.2019 06:00;-1,3;-1,3;83,1;0,5;190;;4;0
19.01.2019 07:00;-1,2;-1,2;83,1;0,5;130;;4;2,0227408
19.01.2019 08:00;-0,9;-0,9;83,2;0,5;120;;6;13,610483
19.01.2019 09:00;-0,5;-0,5;81,4;0,5;170;10;5,7;39,4111392
19.01.2019 10:00;-0,1;-0,1;79,6;1;130;;5,5;67,8917423
19.01.2019 11:00;0,1;0,1;75,6;1;150;;5,5;89,2611173
19.01.2019 12:00;1;0,9;71,4;0,5;110;;6,6;106,9003433
19.01.2019 13:00;1,5;1,4;68,4;1;90;;5,5;115,7360953
19.01.2019 14:00;2;1,8;66,5;0,5;210;5;5,5;98,5725858
19.01.2019 15:00;2,8;2,5;65,7;0,5;310;5;6,6;66,3285929
19.01.2019 16:00;3,4;3,1;64,3;1,5;130;5;4,5;27,9382449
19.01.2019 17:00;3,5;3,2;63,4;0,5;170;;2;3,6258584
19.01.2019 18:00;3,1;2,8;67,7;1;100;5;6,3;0
19.01.2019 19:00;2,5;0,3;73,3;2,1;70;10;4,5;0
19.01.2019 20:00;2,2;0;76,5;2,1;60;10;5,5;0
19.01.2019 21:00;1,3;1,2;79,3;1;50;10;6,8;0
19.01.2019 22:00;0,5;-3;83,3;3,1;60;10;4,5;0
19.01.2019 23:00;0;-3,1;86,4;2,6;60;;3;0
20.01.2019 00:00;-0,8;-0,8;88,9;1;50;10;2,6;0
20.01.2019 01:00;-0,6;-3,9;88,9;2,6;70;;3;0
20.01.2019 02:00;-1;-3,8;88,9;2,1;60;;3;0
20.01.2019 03:00;-1;-3,8;88,2;2,1;40;10;5,7;0
20.01.2019 04:00;-0,7;-4,4;88,3;3,1;50;10;4,5;0
20.01.2019 05:00;-0,6;-3,3;88,3;2,1;60;10;4,5;0
20.01.2019 06:00;-1,5;-4,3;90,2;2,1;50;10;5,7;0,005175
20.01.2019 07:00;-0,9;-4,2;88,9;2,6;70;10;4,5;3,6708479
20.01.2019 08:00;-0,8;-3,5;88,9;2,1;70;10;4,5;21,5633931
20.01.2019 09:00;-0,9;-4,2;88,9;2,6;60;10;5,7;52,132973
20.01.2019 10:00;0;-2,6;86,4;2,1;60;10;4,5;102,2286583
20.01.2019 11:00;1,6;-0,7;79,3;2,1;60;10;4,5;162,2752779
20.01.2019 12:00;3,9;1,9;69,4;2,1;50;10;5,7;205,5072457
20.01.2019 13:00;4,6;2,3;67,5;2,6;30;;3;211,3812941
20.01.2019 14:00;6,1;5,6;61,3;1,5;60;;4;189,534727
20.01.2019 15:00;7;6,4;54,3;1;50;;0;125,9728367
20.01.2019 16:00;7,9;7,2;50;0,5;50;;3;51,1315292
20.01.2019 17:00;6,7;6,2;58,4;0,5;40;;6;4,5838863
20.01.2019 18:00;6,2;5,6;53,3;1;160;;4,3;0
20.01.2019 19:00;5;4,5;57,5;0,5;110;;4;0,000008
20.01.2019 20:00;2,8;2,6;71,2;1;50;;3;0
20.01.2019 21:00;3,2;2,9;68,7;1;40;;2,6;0,0000413
20.01.2019 22:00;1,5;1,4;77,6;1,5;50;;3;0,000008
20.01.2019 23:00;0,8;0,7;83,4;1,5;40;;3;0
21.01.2019 00:00;0,2;-2,4;84,5;2,1;60;;2,6;0
21.01.2019 01:00;0;-2,6;85,1;2,1;50;;3;0,000008
21.01.2019 02:00;0,1;-2,5;84,5;2,1;50;;6;0
21.01.2019 03:00;0;-3,1;84,5;2,6;50;10;5,2;0
21.01.2019 04:00;0;-3,6;83,3;3,1;70;;6;0
21.01.2019 05:00;0;-3,1;83,3;2,6;50;;6;0
21.01.2019 06:00;0;-4;83,3;3,6;60;10;5,9;0,000008
21.01.2019 07:00;0,3;-2,8;82,1;2,6;50;;5;1,1912424
21.01.2019 08:00;0,6;-1,9;82,1;2,1;60;;5,5;9,1583513
21.01.2019 09:00;0,6;-2,4;81,5;2,6;70;10;7;28,1070969
21.01.2019 10:00;1,1;-2,2;80,4;3,1;60;10;5,5;52,1794509
21.01.2019 11:00;1,4;-1,5;83,4;2,6;60;70;6;69,6145801
21.01.2019 12:00;1,5;-0,8;91,7;2,1;70;70;6,6;70,1897858
21.01.2019 13:00;1,7;1,6;94,4;1,5;70;70;6;60,0190009
21.01.2019 14:00;1,8;-0,5;97,9;2,1;60;68;6;43,5724175
21.01.2019 15:00;2,1;-0,1;98,6;2,1;50;23;6,6;26,0215364
21.01.2019 16:00;2,2;0;98,6;2,1;50;60;6,5;8,7413122
21.01.2019 17:00;2,2;-0,5;98,6;2,6;60;60;6,5;0,8497379
21.01.2019 18:00;2;-0,2;98,6;2,1;60;60;6,6;0
21.01.2019 19:00;2;-0,2;98,6;2,1;60;60;6;0,1116872
21.01.2019 20:00;1,8;1,7;99,3;1,5;60;60;6,5;0
21.01.2019 21:00;1,1;1;100;1,5;60;60;7,8;0
21.01.2019 22:00;0,7;0,7;99,3;1,5;50;60;6,5;0
21.01.2019 23:00;0,6;0,6;100;1;60;60;6,5;0
22.01.2019 00:00;0,7;0,7;99,3;1,5;50;60;7,8;0,0000421
22.01.2019 01:00;0,9;0,8;99,3;1,5;70;21;6,5;0
22.01.2019 02:00;0,8;0,7;100;1;60;10;5,5;0
22.01.2019 03:00;0,7;0,7;99,3;1;50;1;6,6;0
22.01.2019 04:00;0,8;0,7;100;1,5;60;10;5;0
22.01.2019 05:00;0,7;-1,8;99,3;2,1;60;10;5;0
22.01.2019 06:00;0,7;-1,8;99,3;2,1;50;40;6,6;0
22.01.2019 07:00;0,8;0,7;100;1,5;60;10;5;0,1673838
22.01.2019 08:00;0,7;0,7;99,3;1,5;60;10;5;3,0467765
22.01.2019 09:00;0,8;-1,6;100;2,1;70;10;7,1;13,0254494
22.01.2019 10:00;1,4;1,3;99,3;1,5;60;10;5,5;31,1014806
22.01.2019 11:00;3,1;0,3;99,3;3,1;60;10;5,5;51,0094698
22.01.2019 12:00;2,5;-0,1;100;2,6;60;10;6,6;64,9815184
22.01.2019 13:00;3,6;1,3;98,6;2,6;50;10;5,5;61,5469011
22.01.2019 14:00;4;1,4;86,8;3,1;360;10;5,5;47,7010584
22.01.2019 15:00;4,1;1,2;82;3,6;40;10;6,6;28,1658385
22.01.2019 16:00;3,3;0,2;86,7;3,6;70;10;5,5;10,0882369
22.01.2019 17:00;2,8;-0,1;89,2;3,1;60;10;5,5;1,001781
22.01.2019 18:00;2,7;-0,2;88,6;3,1;50;10;6,6;0
22.01.2019 19:00;2,9;0,4;85,5;2,6;50;10;5,5;0,0000188
22.01.2019 20:00;2,6;0;86,7;2,6;60;;5,5;0
22.01.2019 21:00;2,3;-0,7;86,6;3,1;40;10;6,6;0
22.01.2019 22:00;2;1,9;89,8;1,5;60;;5,5;0
22.01.2019 23:00;2;-0,2;91,8;2,1;60;;5,5;0
23.01.2019 00:00;2,2;-0,8;89,8;3,1;30;10;7,1;0
23.01.2019 01:00;1,7;-0,6;91,7;2,1;60;;5;0
23.01.2019 02:00;1,4;-1,4;93,7;2,6;60;;5;0
23.01.2019 03:00;1,3;1,2;94,4;1;60;10;5;0
23.01.2019 04:00;0,9;-1,5;95,8;2,1;50;10;5;0
23.01.2019 05:00;1;0,9;96,5;1,5;60;45;5;0
23.01.2019 06:00;1,1;-1,8;96,5;2,6;50;41;7;0
23.01.2019 07:00;1,4;-0,9;95,8;2,1;50;10;6;2,4861922
23.01.2019 08:00;1,3;1,2;94,4;1,5;40;10;4;20,5106002
23.01.2019 09:00;1,2;1,1;94,4;1,5;40;10;4,6;64,7959488
23.01.2019 10:00;2,4;0,2;91,8;2,1;50;10;3,5;121,6937593
23.01.2019 11:00;6,1;5,8;75;1,5;70;10;3;166,200857
23.01.2019 12:00;7,3;6,9;70,1;1,5;20;10;2;182,7593479
23.01.2019 13:00;8,3;7,9;68,8;1,5;70;5;4;184,6633555
23.01.2019 14:00;9,1;8,6;61,1;1,5;240;;5;150,8796572
23.01.2019 15:00;9,7;8,5;59,1;2,1;170;;5;99,4909307
23.01.2019 16:00;9,1;8,6;61,1;1,5;170;;4;51,1156656
23.01.2019 17:00;8,3;7;65,9;2,1;130;;2;6,4338285
23.01.2019 18:00;8,3;7;65;2,1;160;;2,6;0
23.01.2019 19:00;7,3;5,9;73,1;2,1;70;;5;0,0000213
23.01.2019 20:00;6,6;5,1;76,7;2,1;30;;5;0,000008
23.01.2019 21:00;5,2;3,5;82,7;2,1;50;;2,6;0
23.01.2019 22:00;4,4;2,6;85,6;2,1;50;;3;0
23.01.2019 23:00;3,7;1,8;88,7;2,1;40;;3;0,000008
24.01.2019 00:00;3,6;0,3;87,4;4,1;40;;2,6;0
24.01.2019 01:00;4,7;2,9;82,7;2,1;20;;5;0
24.01.2019 02:00;4,8;3;80,9;2,1;30;;5;0
24.01.2019 03:00;4,2;1,6;83,8;3,1;50;25;4,4;0
24.01.2019 04:00;3,8;3,6;84,3;1,5;50;;5;0,000008
24.01.2019 05:00;5,8;2,9;66,8;4,1;160;;5;0
24.01.2019 06:00;5,6;3,2;64,4;3,1;150;;4,4;0
24.01.2019 07:00;5;3,1;65,7;2,1;130;;4;3,1883054
24.01.2019 08:00;3,7;3,4;73,5;1,5;40;;4;21,0114136
24.01.2019 09:00;4,6;2,7;68,5;2,1;70;0;5,7;51,1198265
24.01.2019 10:00;5;2,2;71,1;3,6;40;;5,5;86,7891502
24.01.2019 11:00;5,4;2,7;69,2;3,6;30;;5,5;110,0151504
24.01.2019 12:00;6,7;4,3;65,1;3,6;40;;6,6;121,6585171
24.01.2019 13:00;7,5;5,2;58,2;3,6;50;;5,5;94,7789683
24.01.2019 14:00;7,2;4,6;58,5;4,1;50;;5,5;66,5507957
24.01.2019 15:00;6,7;4;60,6;4,1;50;;7,1;38,4347203
24.01.2019 16:00;6,6;3,7;62,3;4,6;50;;5,5;15,6279849
24.01.2019 17:00;6,4;3,6;61,4;4,1;30;;5,5;1,8419638
24.01.2019 18:00;6,3;3,5;62,2;4,1;50;;6,2;0
24.01.2019 19:00;6,8;4,8;60,6;2,6;40;;5,5;0
24.01.2019 20:00;6,9;5;60,6;2,6;120;61;5,5;0,0000348
24.01.2019 21:00;5,9;3,4;75;3,6;170;60;6,6;0
24.01.2019 22:00;5,2;3,1;77;2,6;160;21;5,5;0
24.01.2019 23:00;5,4;3,7;77,6;2,1;50;;5;0,000008
25.01.2019 00:00;5,6;3,6;77,1;2,6;150;2;6,3;0
25.01.2019 01:00;5,8;5,5;73,9;1,5;270;;5;0
25.01.2019 02:00;5,7;4;73,9;2,1;210;61;5;0,000008
25.01.2019 03:00;5,5;3,4;76;2,6;200;3;6,6;0
25.01.2019 04:00;4,8;4,5;82,7;1,5;190;60;5,5;0,000008
25.01.2019 05:00;4,6;4,4;85,6;1;210;21;5,5;0
25.01.2019 06:00;4,7;4,5;85,7;0,5;240;2;6,6;0
25.01.2019 07:00;4,8;4,6;85,7;1;200;;5,5;4,8361692
25.01.2019 08:00;4,9;4,7;83,9;0,5;200;;4,5;30,4230951
25.01.2019 09:00;5,2;4,9;82,7;0,5;180;1;4,4;75,4728109
25.01.2019 10:00;5,9;5,6;76,6;1;200;;3,5;113,0416145
25.01.2019 11:00;6,7;6,3;69;1;230;;3,5;133,9240664
25.01.2019 12:00;7,7;7,2;64,9;1;210;;4,2;133,5555754
25.01.2019 13:00;8,1;6,7;59,2;2,1;220;;4;106,2014028
25.01.2019 14:00;9;7,3;53,7;2,6;200;;4;71,8285467
25.01.2019 15:00;9;7,4;59;2,6;150;;4,6;37,9208947
25.01.2019 16:00;8,3;6,6;60,1;2,6;170;;5;14,2573958
25.01.2019 17:00;8,3;6,7;63,2;2,6;160;;4,5;1,8562073
25.01.2019 18:00;8,1;7,7;65;1;100;;5,7;0
25.01.2019 19:00;7,4;7;68,1;1;50;;4,5;0,000008
25.01.2019 20:00;7,8;6,2;70,2;2,6;120;;4,5;0
25.01.2019 21:00;7,3;7;74,7;1,5;50;;5,7;0
25.01.2019 22:00;7,7;7,4;73,2;1,5;110;;4,5;0,0000447
25.01.2019 23:00;7,8;7,4;69,2;1,5;150;;4,5;0
26.01.2019 00:00;8,1;5,7;60;4,1;170;;5,7;0
26.01.2019 01:00;7,6;5,3;62,1;3,6;160;;4,5;0,000008
26.01.2019 02:00;7,5;6;63,9;2,1;200;;4,5;0
26.01.2019 03:00;7,7;7,2;59,1;1,5;160;80;5,7;0
26.01.2019 04:00;7,4;5,1;63;3,6;160;80;4,5;0
26.01.2019 05:00;5,7;5,4;81,6;1;50;80;4,5;0
26.01.2019 06:00;6,9;5;66,1;2,6;180;21;7,1;0,000008
26.01.2019 07:00;7,1;4,5;63,8;4,1;160;60;5,5;1,4826438
26.01.2019 08:00;6,4;3,8;74;4,1;180;60;5,5;11,1739632
26.01.2019 09:00;7,3;5,8;66,2;2,1;190;21;7,1;36,6760146
26.01.2019 10:00;7,2;4,9;66,2;3,6;150;;5,5;63,4561423
26.01.2019 11:00;7,8;6,1;62,2;2,6;170;;5,5;68,0518992
26.01.2019 12:00;8,2;6,1;60,9;3,6;170;80;6,6;52,5687793
26.01.2019 13:00;8,8;6,8;58,1;3,6;180;80;5,5;33,4698713
26.01.2019 14:00;8,1;5,6;64;4,6;150;80;5,5;24,6059425
26.01.2019 15:00;7,8;5,8;74,8;3,6;170;80;7;21,2040896
26.01.2019 16:00;5,3;5,1;88,8;0,5;210;80;6;13,288106
26.01.2019 17:00;6,2;3,4;76,1;4,6;180;80;6;3,0393735
26.01.2019 18:00;6,6;4;72;4,1;210;80;6,6;0
26.01.2019 19:00;6,2;4,6;75;2,1;210;25;5,5;0
26.01.2019 20:00;6,1;4,2;75;2,6;210;80;5;0,0000309
26.01.2019 21:00;6;4,1;77,7;2,6;200;2;6,2;0
26.01.2019 22:00;5,1;2,7;83,9;3,1;180;60;6;0
26.01.2019 23:00;5,4;5,1;81;1;230;60;6;0
27.01.2019 00:00;5,5;5,2;81,6;1;100;60;6,2;0
27.01.2019 01:00;5,7;5,4;77,7;0,5;340;2;6;0
27.01.2019 02:00;5,5;3,8;78,7;2,1;190;60;6;0
27.01.2019 03:00;5;4,8;85,7;1;40;21;6,2;0
27.01.2019 04:00;5,4;5,1;79,9;1;230;;4,5;0
27.01.2019 05:00;4,9;4,6;82,3;1,2;242;;5,2;0
27.01.2019 06:00;4,4;4,2;84,4;1,5;250;;5,8;0
27.01.2019 07:00;4;3,8;84,4;0;0;;3,5;2,5969581
27.01.2019 08:00;3,9;3,7;86,8;0,5;180;;5;12,353542
27.01.2019 09:00;3,8;3,6;89,3;0;0;2;6,2;25,7372303
27.01.2019 10:00;4,7;4,5;85,7;0,5;150;;5,5;34,0413436
27.01.2019 11:00;5,1;4,9;83,9;0,5;70;60;5,5;46,1160519
27.01.2019 12:00;5,8;5,5;79,9;1;60;21;7,1;63,0144442
27.01.2019 13:00;5,6;5,3;78,8;1;220;60;5,5;68,1421055
27.01.2019 14:00;5,7;5,4;76;1;200;60;5,5;67,6482671
27.01.2019 15:00;6;5,6;72,9;1,5;210;21;7,1;48,3340179
27.01.2019 16:00;6,4;6;73;1;180;25;5,5;26,3306579
27.01.2019 17:00;6,5;6,1;70,9;0,5;270;;5,5;5,7119657
27.01.2019 18:00;6,5;6,1;71,9;0;0;1;6,6;0,0029271
27.01.2019 19:00;6,3;5,9;72,9;0,5;210;;5,5;0
27.01.2019 20:00;5,7;5,4;77,7;1,5;70;;5,5;0
27.01.2019 21:00;3,9;2;86,8;2,1;60;2;5,2;0
27.01.2019 22:00;3,1;2,9;89,2;1,5;60;;4;0,000008
27.01.2019 23:00;2,1;2;93,8;1;50;;0;0
28.01.2019 00:00;1,7;1,6;95,8;1,5;40;10;2,6;0
28.01.2019 01:00;1,7;-0,6;96,5;2,1;60;10;3;0,0000522
28.01.2019 02:00;1,4;-0,9;96,5;2,1;50;10;3;0
28.01.2019 03:00;1,5;1,4;97,9;0,5;20;48;2,6;0,000008
28.01.2019 04:00;1,4;1,3;98,6;1,5;50;10;3;0
28.01.2019 05:00;1,4;1,3;98,6;1,5;50;10;3;0
28.01.2019 06:00;0,9;0,8;98,6;1,5;60;10;2,6;0,000008
28.01.2019 07:00;1;0,9;98,6;0,5;120;45;3;4,9108619
28.01.2019 08:00;0,3;0,3;98,6;1,5;120;10;3;33,7571048
28.01.2019 09:00;1;0,9;98,6;1;50;10;2,6;89,1532217
28.01.2019 10:00;2,1;2;96,5;0,5;90;10;4,5;132,1596442
28.01.2019 11:00;4,6;4,3;80,9;1,5;50;10;2,5;156,3528675
28.01.2019 12:00;6,1;4,5;76,6;2,1;80;10;0,8;179,8040386
28.01.2019 13:00;7,7;7,3;68,2;1;60;45;3;199,7747033
28.01.2019 14:00;8;6,7;68,3;2,1;180;;3;183,3677552
28.01.2019 15:00;8,4;7,9;64,1;1,5;180;2;3;118,3490835
28.01.2019 16:00;8,4;7,9;61,9;1,5;200;;3;66,2916678
28.01.2019 17:00;7,6;7,1;62,1;0,5;200;;3;19,2674264
28.01.2019 18:00;7,3;6,8;62,9;0,5;230;;3;0,0529859
28.01.2019 19:00;6,6;6,2;68;0,5;180;;3;0
28.01.2019 20:00;5,3;5;74,9;0;0;;2;0
28.01.2019 21:00;3,8;3,6;82;0,5;40;;1,8;0,000008
28.01.2019 22:00;2,6;2,4;85,4;1;40;;0;0
28.01.2019 23:00;3;2,8;85,5;1,5;30;;3;0
29.01.2019 00:00;3,3;3,1;83,7;1;30;10;5,2;0,000008
29.01.2019 01:00;3,5;3,3;82,5;1;30;;6;0
29.01.2019 02:00;3,7;3,5;82,5;0,5;30;10;6;0,000008
29.01.2019 03:00;3,8;3,6;82,5;0,5;30;10;5,2;0
29.01.2019 04:00;3,1;2,9;85,5;1;30;10;3;0
29.01.2019 05:00;2,7;2,5;88,6;0,5;20;10;3;0
29.01.2019 06:00;2,3;2,2;90,5;0,5;30;10;3;0,002691
29.01.2019 07:00;1,6;1,5;92,4;0,5;30;10;3;8,4366784
29.01.2019 08:00;1,3;1,2;93,7;1;30;10;3;48,4783725
29.01.2019 09:00;1,7;1,6;94,4;1;40;10;1,2;122,0242086
29.01.2019 10:00;5,2;4,9;74,9;0,5;50;10;2,5;188,1945206
29.01.2019 11:00;6,8;6,3;64,2;1,5;80;5;2,5;219,2894616
29.01.2019 12:00;8,3;7,7;55,9;1;60;5;1,2;229,1873779
29.01.2019 13:00;8,7;8,1;56;1,5;240;5;2,5;221,7105186
29.01.2019 14:00;10;9,2;48,1;1,5;180;;2;180,5675621
29.01.2019 15:00;10,3;9,6;48,9;2,1;170;;3,5;119,8828192
29.01.2019 16:00;10,2;9,5;49,9;2,1;180;;3;59,8319986
29.01.2019 17:00;9,4;7,7;57,8;3,1;160;;3,5;10,1009788
29.01.2019 18:00;8,7;6,9;61,9;3,1;150;;5,2;0
29.01.2019 19:00;8,4;7,9;61;1,5;130;;3,5;0,000008
29.01.2019 20:00;7,8;7,3;62,2;1,5;110;;3,5;0
29.01.2019 21:00;7,1;6,7;66,1;1;40;;4,6;0
29.01.2019 22:00;6,5;6,1;69,9;1;20;;3,5;0,000008
29.01.2019 23:00;5,7;5,4;74,9;1,5;50;;3,5;0
30.01.2019 00:00;6,1;5,7;72,9;1,5;40;;4;0,0000501
30.01.2019 01:00;5,4;3,3;77,1;2,6;50;;3;0
30.01.2019 02:00;4,6;2,4;80,9;2,6;50;;3;0
30.01.2019 03:00;4,1;3,9;82;1;20;;3;0,000008
30.01.2019 04:00;4,4;4,1;79,7;1;50;;3;0
30.01.2019 05:00;5,9;5,5;71,8;1;120;;3;0
30.01.2019 06:00;4,3;4;79,7;1;40;;3;0
30.01.2019 07:00;4,2;3,9;80,8;1,5;10;;3;5,8280842
30.01.2019 08:00;3,8;1,4;82;2,6;50;;4;18,0828623
30.01.2019 09:00;4,1;3,9;82,6;1,5;40;10;6,3;57,94978
30.01.2019 10:00;5,6;3,6;77,1;2,6;60;10;4,5;100,0628849
30.01.2019 11:00;7,1;5,4;74,1;2,6;50;10;4,5;127,0454151
30.01.2019 12:00;8,9;7,6;61,1;2,1;110;;6,3;132,031843
30.01.2019 13:00;9,3;7;53;4,6;160;;5;132,4893183
30.01.2019 14:00;9,9;7,7;50,2;4,6;150;;5;102,4674635
30.01.2019 15:00;9,9;9,2;51,7;1,5;90;;6,3;60,9067617
30.01.2019 16:00;9,9;8,3;50,9;2,6;130;;5;26,423948
30.01.2019 17:00;9,9;8,1;50,9;3,1;150;;5,5;5,4475879
30.01.2019 18:00;9,6;8,9;51,2;1,5;100;;6,6;0,001469
30.01.2019 19:00;8,5;6,8;58,8;2,6;130;;5,5;0,000008
30.01.2019 20:00;7,5;7;64,8;1,5;40;;4;0,0440854
30.01.2019 21:00;7,4;6,9;63;0,5;90;;5,7;0
30.01.2019 22:00;7,5;6;63,9;2,1;230;;5,5;0,000008
30.01.2019 23:00;7,1;6,7;69;1,5;200;;5;0
31.01.2019 00:00;6,4;4,5;73;2,6;140;;5,8;0,000008
31.01.2019 01:00;5,1;2,7;79,8;3,1;150;;5;0
31.01.2019 02:00;5,3;5;79,8;1,5;210;;5;0
31.01.2019 03:00;5;4,7;78,1;1;200;;5,2;0,000008
31.01.2019 04:00;4,9;4,6;75,9;0,5;180;;4;0
31.01.2019 05:00;4,8;4,5;74,8;1;50;;5;0
31.01.2019 06:00;5,1;4,7;69,6;1;160;;6,2;0,000008
31.01.2019 07:00;5,3;4,9;66,7;0,5;190;;3;5,5814899
31.01.2019 08:00;4,2;3,9;73,6;0,5;60;;2,5;31,3259549
31.01.2019 09:00;5,3;4,9;68,7;0,5;70;0;6,2;67,1898479
31.01.2019 10:00;6,2;5,8;66,9;1;20;;5;110,9184743
31.01.2019 11:00;7,6;7,1;61,2;0,5;360;;6;118,6739523
31.01.2019 12:00;8,2;7,7;60,9;1;130;;5,2;95,4906444
31.01.2019 13:00;8,9;7,6;58,1;2,1;200;;5,5;87,9330715
